"ts","country","category","visits","unique_visitors","avg_unit_price","sales"
"2022-01-01T16:39:00.000000Z","FR","MEN",488762,216756,46.34,1113897.7584379835
"2022-01-01T16:39:00.000000Z","FR","KIDS",525899,242168,49.75,1903865.6860639288
"2022-01-01T16:39:00.000000Z","FR","HOME",561837,342325,67.53,3997561.849312128
"2022-01-01T16:39:00.000000Z","FR","KITCHEN",542670,227220,26.32,1109527.9561660753
"2022-01-01T16:39:00.000000Z","FR","BATHROOM",570223,225725,23.67,229285.4625577757
"2022-01-01T16:40:00.000000Z","FR","WOMEN",538414,237920,57.45,1533625.2108511084
"2022-01-01T16:40:00.000000Z","FR","MEN",496444,291789,46.34,798808.8442670767
"2022-01-01T16:40:00.000000Z","FR","KIDS",508436,309745,49.75,2787168.860755998
"2022-01-01T16:40:00.000000Z","FR","HOME",565994,324708,67.53,3536707.5553192464
"2022-01-01T16:40:00.000000Z","FR","KITCHEN",479656,303759,26.32,821157.1908982899
"2022-01-01T16:40:00.000000Z","FR","BATHROOM",484453,303759,23.67,335769.2737916161
"2022-01-01T16:41:00.000000Z","FR","WOMEN",574960,292078,57.45,1745110.7884824271
"2022-01-01T16:41:00.000000Z","FR","MEN",524546,281593,46.34,1551309.9449486658
"2022-01-01T16:41:00.000000Z","FR","KIDS",565357,211195,49.75,885267.5504784785
"2022-01-01T16:41:00.000000Z","FR","HOME",500539,356485,67.53,1329098.3983305166
"2022-01-01T16:41:00.000000Z","FR","KITCHEN",507741,226173,26.32,1395578.167389493
"2022-01-01T16:41:00.000000Z","FR","BATHROOM",568958,343005,23.67,561588.8219718751
"2022-01-01T16:42:00.000000Z","FR","WOMEN",495030,281872,57.45,733879.7013260523
"2022-01-01T16:42:00.000000Z","FR","MEN",528672,220400,46.34,2284457.5168828005
"2022-01-01T16:42:00.000000Z","FR","KIDS",493828,227897,49.75,2577876.257517174
"2022-01-01T16:42:00.000000Z","FR","HOME",552703,247388,67.53,443471.9014489055
"2022-01-01T16:42:00.000000Z","FR","KITCHEN",502239,202408,26.32,994447.0722046986
"2022-01-01T16:42:00.000000Z","FR","BATHROOM",555106,223399,23.67,1209464.4059451807
"2022-01-01T16:43:00.000000Z","FR","WOMEN",512360,325675,57.45,1883075.3925355347
"2022-01-01T16:43:00.000000Z","FR","MEN",520779,357192,46.34,1610718.421387796
"2022-01-01T16:43:00.000000Z","FR","KIDS",570090,247633,49.75,2723785.8277821545
"2022-01-01T16:43:00.000000Z","FR","HOME",485900,312167,67.53,1632741.1230861412
"2022-01-01T16:43:00.000000Z","FR","KITCHEN",577307,303163,26.32,792790.2466023273
"2022-01-01T16:43:00.000000Z","FR","BATHROOM",519576,231124,23.67,207460.84676377778
"2022-01-01T16:44:00.000000Z","FR","WOMEN",488790,319988,57.45,2261235.135648075
"2022-01-01T16:44:00.000000Z","FR","MEN",557413,196800,46.34,921022.5730571408
"2022-01-01T16:44:00.000000Z","FR","KIDS",561025,321490,49.75,2852041.573238225
"2022-01-01T16:44:00.000000Z","FR","HOME",483974,322992,67.53,2564650.6794469473
"2022-01-01T16:44:00.000000Z","FR","KITCHEN",568248,205814,26.32,616829.1423780484
"2022-01-01T16:44:00.000000Z","FR","BATHROOM",563433,318485,23.67,190597.6090339652
"2022-01-01T16:45:00.000000Z","FR","WOMEN",485659,255642,57.45,2467354.566272208
"2022-01-01T16:45:00.000000Z","FR","MEN",503736,338349,46.34,2341416.2822107025
"2022-01-01T16:45:00.000000Z","FR","KIDS",556761,219551,49.75,3501243.0957205403
"2022-01-01T16:45:00.000000Z","FR","HOME",485659,299251,67.53,4703797.616495148
"2022-01-01T16:45:00.000000Z","FR","KITCHEN",548325,255642,26.32,955842.5230626017
"2022-01-01T16:45:00.000000Z","FR","BATHROOM",502531,279702,23.67,1094527.5696121352
"2022-01-01T16:46:00.000000Z","FR","WOMEN",489759,292020,57.45,2085831.194594334
"2022-01-01T16:46:00.000000Z","FR","MEN",509060,263420,46.34,2466494.251135713
"2022-01-01T16:46:00.000000Z","FR","KIDS",541630,198694,49.75,1743363.2338418623
"2022-01-01T16:46:00.000000Z","FR","HOME",503028,287504,67.53,1756516.8069329222
"2022-01-01T16:46:00.000000Z","FR","KITCHEN",515091,349220,26.32,1022156.5422643456
"2022-01-01T16:46:00.000000Z","FR","BATHROOM",490965,255894,23.67,414727.71603052143
"2022-01-01T16:47:00.000000Z","FR","WOMEN",538544,337510,57.45,3240900.949765044
"2022-01-01T16:47:00.000000Z","FR","MEN",495074,238065,46.34,1619883.9385981315
"2022-01-01T16:47:00.000000Z","FR","KIDS",511979,348058,49.75,3256287.8341698223
"2022-01-01T16:47:00.000000Z","FR","HOME",501111,215464,67.53,567767.8981109523
"2022-01-01T16:47:00.000000Z","FR","KITCHEN",522846,311896,26.32,1478433.0877456516
"2022-01-01T16:47:00.000000Z","FR","BATHROOM",502319,239572,23.67,829203.4495956267
"2022-01-01T16:48:00.000000Z","FR","WOMEN",575337,203611,57.45,485227.69168278377
"2022-01-01T16:48:00.000000Z","FR","MEN",497981,253382,46.34,2339963.033901483
"2022-01-01T16:48:00.000000Z","FR","KIDS",569293,280530,49.75,362416.3095352646
"2022-01-01T16:48:00.000000Z","FR","HOME",543911,279022,67.53,1796647.3796504077
"2022-01-01T16:48:00.000000Z","FR","KITCHEN",540285,263940,26.32,833628.7757892212
"2022-01-01T16:48:00.000000Z","FR","BATHROOM",484685,300137,23.67,886783.0170314133
"2022-01-01T16:49:00.000000Z","FR","WOMEN",535979,259670,57.45,1124060.678278393
"2022-01-01T16:49:00.000000Z","FR","MEN",543238,208340,46.34,944462.0654087021
"2022-01-01T16:49:00.000000Z","FR","KIDS",573485,205321,49.75,2947248.8362509212
"2022-01-01T16:49:00.000000Z","FR","HOME",572275,292884,67.53,406784.4720590612
"2022-01-01T16:49:00.000000Z","FR","KITCHEN",509361,336666,26.32,667559.3571415115
"2022-01-01T16:49:00.000000Z","FR","BATHROOM",515411,354782,23.67,1269304.8401888069
"2022-01-01T16:50:00.000000Z","FR","WOMEN",525608,336997,57.45,1896112.7681548975
"2022-01-01T16:50:00.000000Z","FR","MEN",508653,256903,46.34,2252130.5675501726
"2022-01-01T16:50:00.000000Z","FR","KIDS",505020,314329,49.75,1217950.3800840033
"2022-01-01T16:50:00.000000Z","FR","HOME",578895,213078,67.53,5167874.30910176
"2022-01-01T16:50:00.000000Z","FR","KITCHEN",559518,207034,26.32,1482802.4136262457
"2022-01-01T16:50:00.000000Z","FR","BATHROOM",525608,241791,23.67,1345669.920443767
"2022-01-01T16:51:00.000000Z","FR","WOMEN",494607,297998,57.45,2283827.17491839
"2022-01-01T16:51:00.000000Z","FR","MEN",514003,237491,46.34,1682345.2004835366
"2022-01-01T16:51:00.000000Z","FR","KIDS",497031,344891,49.75,2104156.773597867
"2022-01-01T16:51:00.000000Z","FR","HOME",569768,279846,67.53,1446464.7198814289
"2022-01-01T16:51:00.000000Z","FR","KITCHEN",569768,323714,26.32,1863286.2552787445
"2022-01-01T16:51:00.000000Z","FR","BATHROOM",517640,213288,23.67,880807.9125557068
"2022-01-01T16:52:00.000000Z","FR","WOMEN",507229,251351,57.45,1190008.0312315477
"2022-01-01T16:52:00.000000Z","FR","MEN",493880,316460,46.34,2483893.971774789
"2022-01-01T16:52:00.000000Z","FR","KIDS",553340,224096,49.75,2542380.941397961
"2022-01-01T16:52:00.000000Z","FR","HOME",566688,298290,67.53,1190209.718269043
"2022-01-01T16:52:00.000000Z","FR","KITCHEN",520577,343715,26.32,420846.3502385387
"2022-01-01T16:52:00.000000Z","FR","BATHROOM",546060,252865,23.67,470941.95805169345
"2022-01-01T16:53:00.000000Z","FR","WOMEN",547811,239472,57.45,1802435.091040859
"2022-01-01T16:53:00.000000Z","FR","MEN",580607,207644,46.34,2823458.040116466
"2022-01-01T16:53:00.000000Z","FR","KIDS",534450,298583,49.75,2239488.2587628793
"2022-01-01T16:53:00.000000Z","FR","HOME",576963,242504,67.53,586476.5168026625
"2022-01-01T16:53:00.000000Z","FR","KITCHEN",551455,227347,26.32,1423344.3642673967
"2022-01-01T16:53:00.000000Z","FR","BATHROOM",516230,242504,23.67,727554.3874809224
"2022-01-01T16:54:00.000000Z","FR","WOMEN",544702,198744,57.45,638006.9911262677
"2022-01-01T16:54:00.000000Z","FR","MEN",551997,311012,46.34,610239.1665099802
"2022-01-01T16:54:00.000000Z","FR","KIDS",554429,336804,49.75,1412938.480540731
"2022-01-01T16:54:00.000000Z","FR","HOME",544702,344389,67.53,700772.7005131021
"2022-01-01T16:54:00.000000Z","FR","KITCHEN",519169,297358,26.32,348198.3376758744
"2022-01-01T16:54:00.000000Z","FR","BATHROOM",519169,221501,23.67,611916.51133677
"2022-01-01T16:55:00.000000Z","FR","WOMEN",526981,214125,57.45,2795319.843873166
"2022-01-01T16:55:00.000000Z","FR","MEN",531849,309798,46.34,1444050.4061586924
"2022-01-01T16:55:00.000000Z","FR","KIDS",539152,238423,49.75,1069806.6805173312
"2022-01-01T16:55:00.000000Z","FR","HOME",503857,209569,67.53,2301275.2645102995
"2022-01-01T16:55:00.000000Z","FR","KITCHEN",572012,290056,26.32,342143.7544718086
"2022-01-01T16:55:00.000000Z","FR","BATHROOM",523330,350801,23.67,1595990.1077084972
"2022-01-01T16:56:00.000000Z","FR","WOMEN",577446,345063,57.45,1027000.2321375655
"2022-01-01T16:56:00.000000Z","FR","MEN",511661,285779,46.34,2049850.581452245
"2022-01-01T16:56:00.000000Z","FR","KIDS",568918,232575,49.75,834901.7002351
"2022-01-01T16:56:00.000000Z","FR","HOME",493387,319221,67.53,1459719.9148568588
"2022-01-01T16:56:00.000000Z","FR","KITCHEN",487296,345063,26.32,326474.4738939857
"2022-01-01T16:56:00.000000Z","FR","BATHROOM",517752,211294,23.67,654131.8924080338
"2022-01-01T16:57:00.000000Z","FR","WOMEN",574353,249540,57.45,542848.468844137
"2022-01-01T16:57:00.000000Z","FR","MEN",569476,362137,46.34,2168193.9764797147
"2022-01-01T16:57:00.000000Z","FR","KIDS",574353,205414,49.75,1058271.841294303
"2022-01-01T16:57:00.000000Z","FR","HOME",559720,246497,67.53,465470.2574604028
"2022-01-01T16:57:00.000000Z","FR","KITCHEN",498748,226716,26.32,170605.28007104108
"2022-01-01T16:57:00.000000Z","FR","BATHROOM",547526,331706,23.67,834130.1072406113
"2022-01-01T16:58:00.000000Z","FR","WOMEN",509002,269583,57.45,3486018.774335437
"2022-01-01T16:58:00.000000Z","FR","MEN",565151,260445,46.34,3091366.51834424
"2022-01-01T16:58:00.000000Z","FR","KIDS",563930,315275,49.75,2632347.727710473
"2022-01-01T16:58:00.000000Z","FR","HOME",532194,236076,67.53,2801716.6555311563
"2022-01-01T16:58:00.000000Z","FR","KITCHEN",504119,258922,26.32,862276.7065487109
"2022-01-01T16:58:00.000000Z","FR","BATHROOM",527311,272629,23.67,187105.25049563692
"2022-01-01T16:59:00.000000Z","FR","WOMEN",543710,288141,57.45,935415.5784356467
"2022-01-01T16:59:00.000000Z","FR","MEN",535158,314058,46.34,1229273.7008600817
"2022-01-01T16:59:00.000000Z","FR","KIDS",555929,341500,49.75,525617.2774213561
"2022-01-01T16:59:00.000000Z","FR","HOME",586474,243928,67.53,1556653.1454770952
"2022-01-01T16:59:00.000000Z","FR","KITCHEN",513165,275944,26.32,217885.85005139525
"2022-01-01T16:59:00.000000Z","FR","BATHROOM",586474,246978,23.67,463347.254837754
"2022-01-01T17:00:00.000000Z","FR","WOMEN",516112,286895,57.45,1041531.2851237156
"2022-01-01T17:00:00.000000Z","FR","MEN",571148,288421,46.34,2647632.5733965393
"2022-01-01T17:00:00.000000Z","FR","KIDS",584601,325046,49.75,1719598.8159819762
"2022-01-01T17:00:00.000000Z","FR","HOME",492875,245692,67.53,1718931.784007565
"2022-01-01T17:00:00.000000Z","FR","KITCHEN",574817,209067,26.32,1033856.5260166246
"2022-01-01T17:00:00.000000Z","FR","BATHROOM",512443,242640,23.67,1040295.1929267967
"2022-01-01T17:01:00.000000Z","FR","WOMEN",508046,299394,57.45,2790648.3390359767
"2022-01-01T17:01:00.000000Z","FR","MEN",541100,303977,46.34,1537459.9451268741
"2022-01-01T17:01:00.000000Z","FR","KIDS",509271,346747,49.75,1541164.495625711
"2022-01-01T17:01:00.000000Z","FR","HOME",559463,320779,67.53,3032718.0762335993
"2022-01-01T17:01:00.000000Z","FR","KITCHEN",587620,281064,26.32,249267.42891398416
"2022-01-01T17:01:00.000000Z","FR","BATHROOM",575378,342165,23.67,668171.8647872416
"2022-01-01T17:02:00.000000Z","FR","WOMEN",519570,307330,57.45,1085720.8010389498
"2022-01-01T17:02:00.000000Z","FR","MEN",541628,259931,46.34,1315054.210130506
"2022-01-01T17:02:00.000000Z","FR","KIDS",572263,310388,49.75,1615687.0801539088
"2022-01-01T17:02:00.000000Z","FR","HOME",548980,236996,67.53,1214265.6963045462
"2022-01-01T17:02:00.000000Z","FR","KITCHEN",496288,224764,26.32,391166.6354281828
"2022-01-01T17:02:00.000000Z","FR","BATHROOM",566136,292040,23.67,482072.2554903301
"2022-01-01T17:03:00.000000Z","FR","WOMEN",532342,221921,57.45,2941149.4073846713
"2022-01-01T17:03:00.000000Z","FR","MEN",522530,364256,46.34,947530.9819654333
"2022-01-01T17:03:00.000000Z","FR","KIDS",542155,307628,49.75,2177659.879350357
"2022-01-01T17:03:00.000000Z","FR","HOME",540929,333647,67.53,3141964.4363333457
"2022-01-01T17:03:00.000000Z","FR","KITCHEN",510264,283140,26.32,428606.19557978347
"2022-01-01T17:03:00.000000Z","FR","BATHROOM",504131,336708,23.67,1292569.8909947465
"2022-01-01T17:04:00.000000Z","FR","WOMEN",514444,240520,57.45,5006121.804190655
"2022-01-01T17:04:00.000000Z","FR","MEN",588111,288011,46.34,1624291.0116954083
"2022-01-01T17:04:00.000000Z","FR","KIDS",510760,231328,49.75,1829178.62723032
"2022-01-01T17:04:00.000000Z","FR","HOME",497255,220604,67.53,1387322.14611804
"2022-01-01T17:04:00.000000Z","FR","KITCHEN",516899,205284,26.32,1313677.4842967435
"2022-01-01T17:04:00.000000Z","FR","BATHROOM",542683,225200,23.67,1435969.5653425886
"2022-01-01T17:05:00.000000Z","FR","WOMEN",535836,220818,57.45,4884110.596586145
"2022-01-01T17:05:00.000000Z","FR","MEN",494051,343494,46.34,852726.0107445285
"2022-01-01T17:05:00.000000Z","FR","KIDS",514944,364963,49.75,1283953.9155360973
"2022-01-01T17:05:00.000000Z","FR","HOME",494051,260688,67.53,1404199.0479348972
"2022-01-01T17:05:00.000000Z","FR","KITCHEN",557958,265288,26.32,1265306.2845231877
"2022-01-01T17:05:00.000000Z","FR","BATHROOM",581309,217751,23.67,1255875.5102351736
"2022-01-01T17:06:00.000000Z","FR","WOMEN",559730,288569,57.45,698405.2213834249
"2022-01-01T17:06:00.000000Z","FR","MEN",519134,231776,46.34,303010.6489282461
"2022-01-01T17:06:00.000000Z","FR","KIDS",517904,221031,49.75,1007997.092075004
"2022-01-01T17:06:00.000000Z","FR","HOME",509293,313128,67.53,3529442.6458465694
"2022-01-01T17:06:00.000000Z","FR","KITCHEN",581873,225636,26.32,1527108.6872499667
"2022-01-01T17:06:00.000000Z","FR","BATHROOM",544968,199542,23.67,1065983.8631196076
"2022-01-01T17:07:00.000000Z","FR","WOMEN",559042,302676,57.45,3701948.1811287394
"2022-01-01T17:07:00.000000Z","FR","MEN",501167,325722,46.34,524017.4144635329
"2022-01-01T17:07:00.000000Z","FR","KIDS",496242,228927,49.75,1201593.3135094782
"2022-01-01T17:07:00.000000Z","FR","HOME",591057,307285,67.53,1251284.1220392275
"2022-01-01T17:07:00.000000Z","FR","KITCHEN",560273,212026,26.32,1177576.5042220042
"2022-01-01T17:07:00.000000Z","FR","BATHROOM",589826,270411,23.67,1687439.125791423
"2022-01-01T17:08:00.000000Z","FR","WOMEN",534932,289127,57.45,1993242.7990060018
"2022-01-01T17:08:00.000000Z","FR","MEN",564514,356795,46.34,2565603.8916154145
"2022-01-01T17:08:00.000000Z","FR","KIDS",539863,270672,49.75,679418.1216358902
"2022-01-01T17:08:00.000000Z","FR","HOME",525072,238376,67.53,1483050.8175294115
"2022-01-01T17:08:00.000000Z","FR","KITCHEN",515211,329112,26.32,757744.5209798274
"2022-01-01T17:08:00.000000Z","FR","BATHROOM",499188,310657,23.67,465949.9860128468
"2022-01-01T17:09:00.000000Z","FR","WOMEN",557658,332509,57.45,2989211.159410779
"2022-01-01T17:09:00.000000Z","FR","MEN",576164,261697,46.34,496495.2874300703
"2022-01-01T17:09:00.000000Z","FR","KIDS",530515,215515,49.75,655566.4376775658
"2022-01-01T17:09:00.000000Z","FR","HOME",551489,298642,67.53,1319192.6818590262
"2022-01-01T17:09:00.000000Z","FR","KITCHEN",574931,317115,26.32,860578.0385729251
"2022-01-01T17:09:00.000000Z","FR","BATHROOM",516944,237066,23.67,547655.0543014478
"2022-01-01T17:10:00.000000Z","FR","WOMEN",511269,317420,57.45,1473029.995051807
"2022-01-01T17:10:00.000000Z","FR","MEN",538438,289685,46.34,1131043.8486810224
"2022-01-01T17:10:00.000000Z","FR","KIDS",547083,231131,49.75,3173669.2329748007
"2022-01-01T17:10:00.000000Z","FR","HOME",553258,280439,67.53,2778281.4964602957
"2022-01-01T17:10:00.000000Z","FR","KITCHEN",550788,223427,26.32,1995350.6329839146
"2022-01-01T17:10:00.000000Z","FR","BATHROOM",559432,368269,23.67,498944.9033500572
"2022-01-01T17:11:00.000000Z","FR","WOMEN",526597,268370,57.45,1694197.82025165
"2022-01-01T17:11:00.000000Z","FR","MEN",567390,357827,46.34,2264265.7641698793
"2022-01-01T17:11:00.000000Z","FR","KIDS",559973,222100,49.75,1249972.2370662445
"2022-01-01T17:11:00.000000Z","FR","HOME",513000,235981,67.53,1274865.4902129825
"2022-01-01T17:11:00.000000Z","FR","KITCHEN",516708,252947,26.32,504189.3623457098
"2022-01-01T17:11:00.000000Z","FR","BATHROOM",500638,200507,23.67,832375.5265103452
"2022-01-01T17:12:00.000000Z","FR","WOMEN",512257,226945,57.45,3086547.935580493
"2022-01-01T17:12:00.000000Z","FR","MEN",543191,214594,46.34,959375.351980067
"2022-01-01T17:12:00.000000Z","FR","KIDS",592684,335014,49.75,866375.0440108145
"2022-01-01T17:12:00.000000Z","FR","HOME",586498,251646,67.53,3922105.668205447
"2022-01-01T17:12:00.000000Z","FR","KITCHEN",504833,365891,26.32,1616420.735378569
"2022-01-01T17:12:00.000000Z","FR","BATHROOM",572887,219226,23.67,1651735.267804388
"2022-01-01T17:13:00.000000Z","FR","WOMEN",533807,227163,57.45,388852.62428016093
"2022-01-01T17:13:00.000000Z","FR","MEN",577155,292067,46.34,1409295.334787556
"2022-01-01T17:13:00.000000Z","FR","KIDS",526375,234889,49.75,424378.1874245136
"2022-01-01T17:13:00.000000Z","FR","HOME",563531,268887,67.53,3723423.9349101223
"2022-01-01T17:13:00.000000Z","FR","KITCHEN",542476,333791,26.32,248919.0861016706
"2022-01-01T17:13:00.000000Z","FR","BATHROOM",578394,356970,23.67,640845.3693097588
"2022-01-01T17:14:00.000000Z","FR","WOMEN",583910,358860,57.45,1780841.9329476734
"2022-01-01T17:14:00.000000Z","FR","MEN",512006,352673,46.34,1771911.876049031
"2022-01-01T17:14:00.000000Z","FR","KIDS",555396,242849,49.75,3088930.069042811
"2022-01-01T17:14:00.000000Z","FR","HOME",515725,324830,67.53,1551175.1063751976
"2022-01-01T17:14:00.000000Z","FR","KITCHEN",504568,366594,26.32,364780.41887472884
"2022-01-01T17:14:00.000000Z","FR","BATHROOM",587629,267598,23.67,487685.7949238578
"2022-01-01T17:15:00.000000Z","FR","WOMEN",568340,215213,57.45,1451657.4073281337
"2022-01-01T17:15:00.000000Z","FR","MEN",563376,216761,46.34,1136488.7833073917
"2022-01-01T17:15:00.000000Z","FR","KIDS",568340,342173,49.75,4233443.384871139
"2022-01-01T17:15:00.000000Z","FR","HOME",553449,257017,67.53,1329957.63835408
"2022-01-01T17:15:00.000000Z","FR","KITCHEN",547244,230696,26.32,172377.34978893356
"2022-01-01T17:15:00.000000Z","FR","BATHROOM",511258,314304,23.67,826782.547011967
"2022-01-01T17:16:00.000000Z","FR","WOMEN",550255,244865,57.45,562700.0771816936
"2022-01-01T17:16:00.000000Z","FR","MEN",580066,357999,46.34,456754.6827378071
"2022-01-01T17:16:00.000000Z","FR","KIDS",525413,294458,49.75,2886680.9657316473
"2022-01-01T17:16:00.000000Z","FR","HOME",586276,320804,67.53,860277.2351943232
"2022-01-01T17:16:00.000000Z","FR","KITCHEN",588760,288258,26.32,881068.1447783957
"2022-01-01T17:16:00.000000Z","FR","BATHROOM",590003,302206,23.67,886267.9643765051
"2022-01-01T17:17:00.000000Z","FR","WOMEN",513485,341277,57.45,2438324.4808490695
"2022-01-01T17:17:00.000000Z","FR","MEN",570677,221830,46.34,2472861.795423161
"2022-01-01T17:17:00.000000Z","FR","KIDS",593056,262163,49.75,2055950.6152365555
"2022-01-01T17:17:00.000000Z","FR","HOME",527161,232689,67.53,2866145.3819275484
"2022-01-01T17:17:00.000000Z","FR","KITCHEN",506025,260612,26.32,911308.5568294498
"2022-01-01T17:17:00.000000Z","FR","BATHROOM",594299,305598,23.67,396558.6124893326
"2022-01-01T17:18:00.000000Z","FR","WOMEN",586158,329182,57.45,1091872.4982255818
"2022-01-01T17:18:00.000000Z","FR","MEN",528911,276388,46.34,2633525.88408862
"2022-01-01T17:18:00.000000Z","FR","KIDS",513977,349367,49.75,2850492.664024511
"2022-01-01T17:18:00.000000Z","FR","HOME",583669,349367,67.53,1484774.4290876084
"2022-01-01T17:18:00.000000Z","FR","KITCHEN",541356,352473,26.32,441377.4251773509
"2022-01-01T17:18:00.000000Z","FR","BATHROOM",545090,271730,23.67,929128.5474072765
"2022-01-01T17:19:00.000000Z","FR","WOMEN",565544,323279,57.45,728610.4006993473
"2022-01-01T17:19:00.000000Z","FR","MEN",594195,206712,46.34,858514.1537044584
"2022-01-01T17:19:00.000000Z","FR","KIDS",549350,214483,49.75,1865028.888136307
"2022-01-01T17:19:00.000000Z","FR","HOME",525681,264219,67.53,2802355.2270332226
"2022-01-01T17:19:00.000000Z","FR","KITCHEN",518207,275098,26.32,1055408.9324418844
"2022-01-01T17:19:00.000000Z","FR","BATHROOM",533156,307737,23.67,1465658.4030286637
"2022-01-01T17:20:00.000000Z","FR","WOMEN",513716,340701,57.45,383421.79276677885
"2022-01-01T17:20:00.000000Z","FR","MEN",531173,214688,46.34,1707132.3638592015
"2022-01-01T17:20:00.000000Z","FR","KIDS",547382,362481,49.75,2430256.9927863632
"2022-01-01T17:20:00.000000Z","FR","HOME",563592,356258,67.53,1979279.453944078
"2022-01-01T17:20:00.000000Z","FR","KITCHEN",579801,306475,26.32,1673068.4729946551
"2022-01-01T17:20:00.000000Z","FR","BATHROOM",569826,258248,23.67,446303.5548400276
"2022-01-01T17:21:00.000000Z","FR","WOMEN",524192,297424,57.45,4487360.069464131
"2022-01-01T17:21:00.000000Z","FR","MEN",512960,311439,46.34,718718.3382418801
"2022-01-01T17:21:00.000000Z","FR","KIDS",545410,216450,49.75,1970849.9028753184
"2022-01-01T17:21:00.000000Z","FR","HOME",597829,300538,67.53,2725681.4915419337
"2022-01-01T17:21:00.000000Z","FR","KITCHEN",514208,275623,26.32,488546.04134560097
"2022-01-01T17:21:00.000000Z","FR","BATHROOM",557891,341025,23.67,147066.75565897455
"2022-01-01T17:22:00.000000Z","FR","WOMEN",502207,274327,57.45,1265286.982860783
"2022-01-01T17:22:00.000000Z","FR","MEN",563421,311735,46.34,1222118.2608775855
"2022-01-01T17:22:00.000000Z","FR","KIDS",517198,264975,49.75,2586878.148110856
"2022-01-01T17:22:00.000000Z","FR","HOME",573415,229125,67.53,2778801.4818859575
"2022-01-01T17:22:00.000000Z","FR","KITCHEN",535937,246271,26.32,443064.02207042364
"2022-01-01T17:22:00.000000Z","FR","BATHROOM",550928,356937,23.67,581079.6433071216
"2022-01-01T17:23:00.000000Z","FR","WOMEN",512690,374439,57.45,1419760.666836409
"2022-01-01T17:23:00.000000Z","FR","MEN",518943,349476,46.34,995542.71729206
"2022-01-01T17:23:00.000000Z","FR","KIDS",565210,251186,49.75,1350554.963524428
"2022-01-01T17:23:00.000000Z","FR","HOME",600223,202821,67.53,981934.6649581458
"2022-01-01T17:23:00.000000Z","FR","KITCHEN",561458,321393,26.32,752283.0631827194
"2022-01-01T17:23:00.000000Z","FR","BATHROOM",558957,210621,23.67,850845.4145807183
"2022-01-01T17:24:00.000000Z","FR","WOMEN",578266,276411,57.45,2942703.3935283306
"2022-01-01T17:24:00.000000Z","FR","MEN",579517,234246,46.34,2385205.7401139643
"2022-01-01T17:24:00.000000Z","FR","KIDS",563246,368548,49.75,2719216.2240661047
"2022-01-01T17:24:00.000000Z","FR","HOME",588279,370110,67.53,1945699.3488737089
"2022-01-01T17:24:00.000000Z","FR","KITCHEN",593286,360740,26.32,330464.2980502833
"2022-01-01T17:24:00.000000Z","FR","BATHROOM",593286,345123,23.67,538937.4898404822
"2022-01-01T17:25:00.000000Z","FR","WOMEN",518680,318878,57.45,1761910.8585090246
"2022-01-01T17:25:00.000000Z","FR","MEN",560024,232906,46.34,3143696.814369075
"2022-01-01T17:25:00.000000Z","FR","KIDS",576311,267295,49.75,2118337.1582636186
"2022-01-01T17:25:00.000000Z","FR","HOME",573806,246974,67.53,5142791.593987747
"2022-01-01T17:25:00.000000Z","FR","KITCHEN",509910,329820,26.32,306093.22456696734
"2022-01-01T17:25:00.000000Z","FR","BATHROOM",537473,221964,23.67,1030059.6732008207
"2022-01-01T17:26:00.000000Z","FR","WOMEN",551779,264419,57.45,3786039.79335241
"2022-01-01T17:26:00.000000Z","FR","MEN",575606,239385,46.34,2070718.2511089917
"2022-01-01T17:26:00.000000Z","FR","KIDS",504126,352037,49.75,1111547.61537195
"2022-01-01T17:26:00.000000Z","FR","HOME",505380,364554,67.53,5173029.292708188
"2022-01-01T17:26:00.000000Z","FR","KITCHEN",541747,298840,26.32,1386138.976033684
"2022-01-01T17:26:00.000000Z","FR","BATHROOM",535477,287888,23.67,1466561.3071123415
"2022-01-01T17:27:00.000000Z","FR","WOMEN",583685,209856,57.45,2537215.7796957605
"2022-01-01T17:27:00.000000Z","FR","MEN",562346,303822,46.34,644447.0761329195
"2022-01-01T17:27:00.000000Z","FR","KIDS",578664,360201,49.75,1022221.9035504303
"2022-01-01T17:27:00.000000Z","FR","HOME",551049,212988,67.53,795303.4249044604
"2022-01-01T17:27:00.000000Z","FR","KITCHEN",596238,371164,26.32,1751010.117204134
"2022-01-01T17:27:00.000000Z","FR","BATHROOM",557325,375862,23.67,1527262.6688779166
"2022-01-01T17:28:00.000000Z","FR","WOMEN",547804,228866,57.45,2874632.04987659
"2022-01-01T17:28:00.000000Z","FR","MEN",586753,214758,46.34,963227.5620929982
"2022-01-01T17:28:00.000000Z","FR","KIDS",537752,346434,49.75,1057504.251908735
"2022-01-01T17:28:00.000000Z","FR","HOME",572932,224163,67.53,1892751.5555793368
"2022-01-01T17:28:00.000000Z","FR","KITCHEN",503829,286866,26.32,204230.42047357385
"2022-01-01T17:28:00.000000Z","FR","BATHROOM",601830,321353,23.67,1365448.81287057
"2022-01-01T17:29:00.000000Z","FR","WOMEN",543293,299690,57.45,3164005.171424184
"2022-01-01T17:29:00.000000Z","FR","MEN",591083,233790,46.34,2312188.2219756236
"2022-01-01T17:29:00.000000Z","FR","KIDS",589825,287138,49.75,3184881.5379938004
"2022-01-01T17:29:00.000000Z","FR","HOME",575992,320088,67.53,3623788.9047771557
"2022-01-01T17:29:00.000000Z","FR","KITCHEN",508080,310674,26.32,1105126.5920094172
